game_name,trainer_name,trainer_url,download_url
Yakuza 3 Remastered,Yakuza 3 Remastered Trainer,https://flingtrainer.com/trainer/yakuza-3-remastered-trainer/,"https://flingtrainer.com/downloads/89JEwG1x2J_0ci2jgA67zA,,"
Yakuza 4 Remastered,Yakuza 4 Remastered Trainer,https://flingtrainer.com/trainer/yakuza-4-remastered-trainer/,"https://flingtrainer.com/downloads/2mE9PVhDQ4nfF0TZIk3W5A,,"
Yakuza 5 Remastered,Yakuza 5 Remastered Trainer,https://flingtrainer.com/trainer/yakuza-5-remastered-trainer/,"https://flingtrainer.com/downloads/rBgAnkp-QOlbQiuP47GTNA,,"
Yakuza 6: The Song of Life,Yakuza 6: The Song of Life Trainer,https://flingtrainer.com/trainer/yakuza-6-the-song-of-life-trainer/,"https://flingtrainer.com/downloads/YILl3rcTy0Sc5C4xIbBCkQ,,"
Yakuza: Like a Dragon,Yakuza: Like a Dragon Trainer,https://flingtrainer.com/trainer/yakuza-like-a-dragon-trainer/,"https://flingtrainer.com/downloads/m2TSzF_u0ppWNG9jlsklgw,,"
Yaoling: Mythical Journey,Yaoling: Mythical Journey Trainer,https://flingtrainer.com/trainer/yaoling-mythical-journey-trainer/,"https://flingtrainer.com/downloads/dHrHTIjRJv4HksfAukEfMg,,"
"Yes, Your Grace","Yes, Your Grace Trainer",https://flingtrainer.com/trainer/yes-your-grace-trainer/,"https://flingtrainer.com/downloads/pmAm08rRh-zwnL1iT2FuiA,,"
Ys IX: Monstrum Nox,Ys IX: Monstrum Nox Trainer,https://flingtrainer.com/trainer/ys-ix-monstrum-nox-trainer/,"https://flingtrainer.com/downloads/QKD-0PXmOCpET4NICpKzyA,,"
Ys VIII: Lacrimosa of Dana,Ys VIII: Lacrimosa of Dana Trainer,https://flingtrainer.com/trainer/ys-viii-lacrimosa-of-dana-trainer/,"https://flingtrainer.com/downloads/LC3soEa6b47PK4abLNAQBg,,"
Ys X: Nordics,Ys X: Nordics Trainer,https://flingtrainer.com/trainer/ys-x-nordics-trainer/,"https://flingtrainer.com/downloads/3djB_wePZfoZHAx2TdmSfQ,,"
Ys: Memories of Celceta,Ys: Memories of Celceta Trainer,https://flingtrainer.com/trainer/ys-memories-of-celceta-trainer/,"https://flingtrainer.com/downloads/rq6s2Z3pR1pzyHfzZe4KiA,,"
Zhenxie,Zhenxie Trainer,https://flingtrainer.com/trainer/zhenxie-trainer/,"https://flingtrainer.com/downloads/_BZWY5lTDuo3CaFg7VcQ1w,,"
Zombie Army 4: Dead War,Zombie Army 4: Dead War Trainer,https://flingtrainer.com/trainer/zombie-army-4-dead-war-trainer/,"https://flingtrainer.com/downloads/I4TlU3bidGaaE5rb8YhFUA,,"
60 Parsecs!,60 Parsecs! Trainer,https://flingtrainer.com/trainer/60-parsecs-trainer/,"https://flingtrainer.com/downloads/8tdKLq9ZWT9_akaHMfDpLA,,"
7 Days to Die,7 Days to Die Trainer,https://flingtrainer.com/trainer/7-days-to-die-trainer/,"https://flingtrainer.com/downloads/PPht0J0W09Tszy6e3BjNmg,,"
